     0.50000000   146843.76
     0.54773869    89915.45
     0.59547739    49752.25
     0.64321608    21483.14
     0.69095477     1749.04
     0.73869347   -11832.50
     0.78643216   -20955.01
     0.83417085   -26833.29
     0.88190955   -30346.92
     0.92964824   -32138.70
     0.97738693   -32682.23
     1.02512563   -32328.78
     1.07286432   -31340.17
     1.12060302   -29912.39
     1.16834171   -28192.76
     1.21608040   -26292.62
     1.26381910   -24296.45
     1.31155779   -22268.53
     1.35929648   -20257.77
     1.40703518   -18301.07
     1.45477387   -16425.84
     1.50251256   -14651.86
     1.55025126   -12992.67
     1.59798995   -11456.76
     1.64572864   -10048.46
     1.69346734    -8768.72
     1.74120603    -7615.71
     1.78894472    -6585.40
     1.83668342    -5671.97
     1.88442211    -4868.24
     1.93216080    -4166.06
     1.97989950    -3556.65
     2.02763819    -3030.92
     2.07537688    -2579.81
     2.12311558    -2194.48
     2.17085427    -1866.58
     2.21859296    -1588.37
     2.26633166    -1352.80
     2.31407035    -1153.57
     2.36180905     -985.14
     2.40954774     -842.71
     2.45728643     -722.13
     2.50502513     -619.90
     2.55276382     -533.07
     2.60050251     -459.15
     2.64824121     -396.10
     2.69597990     -342.19
     2.74371859     -296.02
     2.79145729     -256.39
     2.83919598     -222.34
     2.88693467     -193.03
     2.93467337     -167.77
     2.98241206     -145.99
     3.03015075     -127.18
     3.07788945     -110.93
     3.12562814      -96.87
     3.17336683      -84.69
     3.22110553      -74.12
     3.26884422      -64.95
     3.31658291      -56.96
     3.36432161      -50.00
     3.41206030      -43.92
     3.45979899      -38.61
     3.50753769      -33.95
     3.55527638      -29.85
     3.60301508      -26.26
     3.65075377      -23.09
     3.69849246      -20.29
     3.74623116      -17.83
     3.79396985      -15.65
     3.84170854      -13.73
     3.88944724      -12.04
     3.93718593      -10.54
     3.98492462       -9.22
     4.03266332       -8.05
     4.08040201       -7.03
     4.12814070       -6.13
     4.17587940       -5.33
     4.22361809       -4.64
     4.27135678       -4.03
     4.31909548       -3.50
     4.36683417       -3.04
     4.41457286       -2.64
     4.46231156       -2.29
     4.51005025       -1.99
     4.55778894       -1.73
     4.60552764       -1.51
     4.65326633       -1.32
     4.70100503       -1.15
     4.74874372       -1.01
     4.79648241       -0.88
     4.84422111       -0.78
     4.89195980       -0.69
     4.93969849       -0.61
     4.98743719       -0.55
     5.03517588       -0.49
     5.08291457       -0.44
     5.13065327       -0.40
     5.17839196       -0.36
     5.22613065       -0.33
     5.27386935       -0.30
     5.32160804       -0.28
     5.36934673       -0.26
     5.41708543       -0.24
     5.46482412       -0.22
     5.51256281       -0.21
     5.56030151       -0.19
     5.60804020       -0.18
     5.65577889       -0.17
     5.70351759       -0.16
     5.75125628       -0.15
     5.79899497       -0.14
     5.84673367       -0.14
     5.89447236       -0.13
     5.94221106       -0.12
     5.98994975       -0.12
     6.03768844       -0.11
     6.08542714       -0.10
     6.13316583       -0.10
     6.18090452       -0.09
     6.22864322       -0.09
     6.27638191       -0.09
     6.32412060       -0.08
     6.37185930       -0.08
     6.41959799       -0.07
     6.46733668       -0.07
     6.51507538       -0.07
     6.56281407       -0.06
     6.61055276       -0.06
     6.65829146       -0.06
     6.70603015       -0.06
     6.75376884       -0.06
     6.80150754       -0.06
     6.84924623       -0.05
     6.89698492       -0.05
     6.94472362       -0.05
     6.99246231       -0.05
     7.04020101       -0.05
     7.08793970       -0.04
     7.13567839       -0.04
     7.18341709       -0.04
     7.23115578       -0.04
     7.27889447       -0.04
     7.32663317       -0.04
     7.37437186       -0.04
     7.42211055       -0.03
     7.46984925       -0.03
     7.51758794       -0.03
     7.56532663       -0.03
     7.61306533       -0.03
     7.66080402       -0.03
     7.70854271       -0.03
     7.75628141       -0.03
     7.80402010       -0.03
     7.85175879       -0.02
     7.89949749       -0.02
     7.94723618       -0.02
     7.99497487       -0.02
     8.04271357       -0.02
     8.09045226       -0.02
     8.13819095       -0.02
     8.18592965       -0.02
     8.23366834       -0.02
     8.28140704       -0.02
     8.32914573       -0.02
     8.37688442       -0.02
     8.42462312       -0.02
     8.47236181       -0.02
     8.52010050       -0.02
     8.56783920       -0.02
     8.61557789       -0.01
     8.66331658       -0.01
     8.71105528       -0.01
     8.75879397       -0.01
     8.80653266       -0.01
     8.85427136       -0.01
     8.90201005       -0.01
     8.94974874       -0.01
     8.99748744       -0.01
     9.04522613       -0.01
     9.09296482       -0.01
     9.14070352       -0.01
     9.18844221       -0.01
     9.23618090       -0.01
     9.28391960       -0.01
     9.33165829       -0.01
     9.37939698       -0.01
     9.42713568       -0.01
     9.47487437       -0.01
     9.52261307       -0.01
     9.57035176       -0.01
     9.61809045       -0.01
     9.66582915       -0.01
     9.71356784       -0.01
     9.76130653       -0.01
     9.80904523       -0.01
     9.85678392       -0.01
     9.90452261       -0.01
     9.95226131       -0.01
    10.00000000       -0.01
                                                  
