 21 2003.161158 9.230E-29 3.520E-05.06730.076 2181.26900.74-.002334       2 1 1 02       0 2 2 01                    Q 46e     4377641827 5 4 5 7    93.0   93.0
 21 2003.163987 9.909E-28 3.885E-05.07000.095 1589.65660.73-.002205       2 1 1 02       0 2 2 01                    Q 25f     5377541827 5 4 5 7    51.0   51.0
 21 2003.184580 5.333E-26 6.241E-05.07360.101  801.17310.69-.002084       2 0 0 02       0 1 1 01                    Q 18f     5377641827 5 4 5 7    37.0   37.0
 21 2003.197567 9.222E-30 3.410E-05.06790.082 2615.01510.75-.002294       2 2 2 02       0 3 3 01                    Q 39e     4377641827 5 4 5 7    79.0   79.0
 21 2003.248632 1.293E-28 3.646E-05.06750.077 2110.09010.75-.002323       2 1 1 02       0 2 2 01                    Q 44e     4377641827 5 4 5 7    89.0   89.0
 21 2003.254835 3.948E-30 1.933E-04.06810.083 3135.79170.76-.002289       3 1 1 03       1 2 2 02                    Q 37f     4377641827 5 4 5 7    75.0   75.0
 21 2003.256530 8.514E-30 3.449E-04.06600.070 3181.15620.71-.002450       3 0 0 03       1 1 1 02                    Q 56f     3377741927 5 4 5 7   113.0  113.0
 21 2003.261393 1.067E-29 3.489E-05.06800.083 2584.44310.76-.002293       2 2 2 02       0 3 3 01                    Q 38f     4377641827 5 4 5 7    77.0   77.0
 21 2003.303125 5.636E-26 6.474E-05.07530.102  773.79110.69-.002018       2 0 0 02       0 1 1 01                    Q 16f     5377641827 5 4 5 7    33.0   33.0
 21 2003.323812 1.148E-27 4.054E-05.07080.097 1551.28960.72-.002174       2 1 1 02       0 2 2 01                    Q 23f     5377541827 5 4 5 7    47.0   47.0
 21 2003.334493 1.775E-28 3.765E-05.06770.079 2042.03120.75-.002308       2 1 1 02       0 2 2 01                    Q 42e     4377641827 5 4 5 7    85.0   85.0
 21 2003.336602 5.670E-30 4.164E-10.08600.115   16.38900.74-.001511       0 3 3 01       0 0 0 01                    Q  6e     5377741827 5 4 5 7    13.0   13.0
 21 2003.342476 1.230E-29 3.573E-05.06810.083 2554.65280.76-.002289       2 2 2 02       0 3 3 01                    Q 37e     4377641827 5 4 5 7    75.0   75.0
 21 2003.352764 1.654E-30 6.082E-03.05800.062 4218.76420.65-.003361       1 2 2 02       0 1 1 01                    R 95e     3377541927 5 4 5 7   193.0  191.0
 21 2003.401467 2.251E-29 1.338E-09.08380.111   28.09510.72-.001597       0 3 3 01       0 0 0 01                    Q  8e     5377841827 5 4 5 7    17.0   17.0
 21 2003.405201 1.407E-29 3.647E-05.06820.084 2525.64550.76-.002283       2 2 2 02       0 3 3 01                    Q 36f     4377641827 5 4 5 7    73.0   73.0
 21 2003.407932 5.753E-26 6.685E-05.07730.104  749.53740.69-.001924       2 0 0 02       0 1 1 01                    Q 14f     5377641827 5 4 5 7    29.0   29.0
 21 2003.416196 2.391E-28 3.882E-05.06790.081 1977.09380.75-.002298       2 1 1 02       0 2 2 01                    Q 40e     4377641827 5 4 5 7    81.0   81.0
 21 2003.437726 1.916E-28 8.002E-02.05750.062 3773.36180.65-.003214       1 1 1 01       0 0 0 01                    P 98e     3377541827 5 4 5 7   195.0  197.0
 21 2003.452934 5.036E-30 1.094E-02.07200.099 3791.83350.71-.002152       2 1 1 12       1 0 0 12                    P 21e     4377641827 5 4 5 7    41.0   43.0
 21 2003.470621 1.295E-27 4.212E-05.07170.098 1516.05210.71-.002143       2 1 1 02       0 2 2 01                    Q 21f     5377641827 5 4 5 7    43.0   43.0
 21 2003.480254 1.604E-29 3.727E-05.06830.085 2497.42040.76-.002281       2 2 2 02       0 3 3 01                    Q 35e     4377641827 5 4 5 7    71.0   71.0
 21 2003.483451 6.303E-29 3.261E-09.08150.109   42.92250.70-.001714       0 3 3 01       0 0 0 01                    Q 10e     5377741827 5 4 5 7    21.0   21.0
 21 2003.494150 3.158E-28 3.994E-05.06800.083 1915.27870.76-.002293       2 1 1 02       0 2 2 01                    Q 38e     4377641827 5 4 5 7    77.0   77.0
 21 2003.499374 5.648E-26 6.871E-05.07940.106  728.41230.69-.001823       2 0 0 02       0 1 1 01                    Q 12f     5377741827 5 4 5 7    25.0   25.0
 21 2003.540457 1.817E-29 3.802E-05.06840.086 2469.97780.76-.002278       2 2 2 02       0 3 3 01                    Q 34f     4377641827 5 4 5 7    69.0   69.0
 21 2003.550031 5.153E-30 2.019E-04.06830.085 3078.62770.76-.002281       3 1 1 03       1 2 2 02                    Q 35f     4377641827 5 4 5 7    71.0   71.0
 21 2003.567478 4.089E-28 4.101E-05.06820.084 1856.58700.76-.002283       2 1 1 02       0 2 2 01                    Q 36e     4377641827 5 4 5 7    73.0   73.0
