151   80.119574 3.591E-77 1.087E-01.04130.18727946.70480.35-.004064             12             12                    R  5      255453 9 4 2 1 2 4   104.0   88.0
151   80.956086 9.624E-25 9.609E-02.05990.241 3007.53560.710.002769              1              1                    R  3      485454 9 4 2 1 2 3    72.0   56.0
151   82.377665 1.049E-83 9.764E-02.03170.15431042.85200.40-.005632             14             14                    R  6      255453 9 4 2 1 2 4   120.0  104.0
151   83.105759 1.335E-56 1.328E-01.05160.21818200.36230.58-.001509              7              7                    R  4      275453 9 4 2 1 2 4    88.0   72.0
151   83.385951 2.706E-20 8.292E-03.05990.241  125.20660.710.002769              0              0            4.5     R  3   4.568545410 4 2 1 2 3    20.0   20.0
151   83.386140 7.731E-22 2.961E-04.05990.241  125.20660.710.002769              0              0            3.5     R  3   4.568545410 4 2 1 2 3    16.0   20.0
151   83.386453 1.670E-19 8.525E-02.05990.241  125.20680.710.002769              0              0            2.5     R  3   1.568545410 4 2 1 2 3    12.0    8.0
151   83.386455 2.237E-19 8.566E-02.05990.241  125.20620.710.002769              0              0            3.5     R  3   2.568545410 4 2 1 2 3    16.0   12.0
151   83.386523 2.977E-19 9.118E-02.05990.241  125.20600.710.002769              0              0            4.5     R  3   3.568545410 4 2 1 2 3    20.0   16.0
151   83.386524 3.897E-19 9.950E-02.05990.241  125.20660.710.002769              0              0            5.5     R  3   4.568545410 4 2 1 2 3    24.0   20.0
151   83.386712 3.535E-20 1.354E-02.05990.241  125.20600.710.002769              0              0            3.5     R  3   3.568545410 4 2 1 2 3    16.0   16.0
151   83.387013 2.684E-20 1.371E-02.05990.241  125.20620.710.002769              0              0            2.5     R  3   2.568545410 4 2 1 2 3    12.0   12.0
151   83.387270 9.943E-22 5.075E-04.05990.241  125.20600.710.002769              0              0            2.5     R  3   3.568545410 4 2 1 2 3    12.0   16.0
151   84.164838 1.873E-91 4.787E-02.01510.09734630.46250.35-.006036             17             17                    R  9      255453 9 4 2 1 2 4   168.0  152.0
151   84.319801 1.654E-73 1.341E-01.04130.18726242.13930.35-.004073             11             11                    R  5      255453 9 4 2 1 2 4   104.0   88.0
151   86.126039 8.280E-52 1.450E-01.05160.21815939.41260.58-.001515              6              6                    R  4      375453 9 4 2 1 2 4    88.0   72.0
151   86.633551 1.411E-86 9.671E-02.02460.12332414.39310.29-.006007             15             15                    R  7      255453 9 4 2 1 2 4   136.0  120.0
151   87.690358 3.614E-89 7.897E-02.01910.10633620.17380.30-.006275             16             16                    R  8      255453 9 4 2 1 2 4   152.0  136.0
151   88.041963 1.463E-80 1.339E-01.03170.15429601.86060.40-.005645             13             13                    R  6      255453 9 4 2 1 2 4   120.0  104.0
151   88.319723 1.315E-69 1.597E-01.04130.18724419.11830.35-.004082             10             10                    R  5      255453 9 4 2 1 2 4   104.0   88.0
151   89.122210 8.399E-47 1.562E-01.05160.21813574.81710.58-.001522              5              5                    R  4      375453 9 4 2 1 2 4    88.0   72.0
151   91.540622 1.546E-91 6.006E-02.01250.08534714.62740.50-.005522             17             17                    R 10      255453 9 4 2 1 2 4   184.0  168.0
151   92.107359 1.391E-41 1.664E-01.05160.21811107.34470.58-.001529              4              4                    R  4      375453 9 4 2 1 2 4    88.0   72.0
151   92.174180 1.770E-65 1.850E-01.04130.18722482.66280.35-.004091              9              9                    R  5      255453 9 4 2 1 2 4   104.0   88.0
151   93.269562 3.727E-77 1.730E-01.03170.15428026.82430.40-.005657             12             12                    R  6      255453 9 4 2 1 2 4   120.0  104.0
151   93.836632 1.010E-83 1.448E-01.02460.12331125.22960.29-.006023             14             14                    R  7      255453 9 4 2 1 2 4   136.0  120.0
151   95.093072 3.763E-36 1.757E-01.05160.218 8537.26880.58-.001536              3              3                    R  4      475453 9 4 2 1 2 4    88.0   72.0
151   95.922564 3.983E-61 2.093E-01.04130.18720436.49780.35-.004099              8              8                    R  5      255453 9 4 2 1 2 4   104.0   88.0
151   96.779240 3.082E-89 1.051E-01.01510.09733707.86420.35-.006064             16             16                    R  9      255453 9 4 2 1 2 4   168.0  152.0
151   97.018871 1.265E-86 1.356E-01.01910.10632501.02660.30-.006296             15             15                    R  8      255453 9 4 2 1 2 4   152.0  136.0
151   98.088541 1.666E-30 1.841E-01.05160.218 5864.46890.58-.001542              2              2                    R  4      475453 9 4 2 1 2 4    88.0   72.0
151   98.178260 1.681E-73 2.137E-01.03170.15426326.45910.40-.005668             11             11                    R  6      255453 9 4 2 1 2 4   120.0  104.0
151   98.587073 1.193E-91 7.279E-02.01080.07534806.16810.50-.005538             17             17                    R 11      254423 9 4 2 1 2 4   200.0  184.0
151   99.594681 1.481E-56 2.322E-01.04130.18718283.46810.35-.004107              7              7                    R  5      275453 9 4 2 1 2 4   104.0   88.0
151  100.334530 1.372E-80 1.992E-01.02460.12329689.90260.29-.006037             13             13                    R  7      255453 9 4 2 1 2 4   136.0  120.0
151  101.101432 1.211E-24 1.916E-01.05160.218 3088.49170.58-.001549              1              1                    R  4      485453 9 4 2 1 2 4    88.0   72.0
