3.3 184.139214579
3.4 97.8856849824
3.5 46.0896723333
3.6 17.5579704056
3.7 4.17001798442
3.8 0.0
3.9 1.53632243107
4.0 6.36476427888
4.1 12.7295285578
4.2 19.7527167
4.3 26.7759048922
4.4 33.3601437756
4.5 39.7249080545
4.6 45.4312484201
4.7 50.6986395268
4.8 55.5270814245
4.9 59.9165740134
5.0 63.6476427389
5.1 67.1592368101
5.2 70.2318816223
5.3 72.8655771756
5.4 75.2797981245
5.5 77.474544419
5.6 79.449816059
5.7 80.9861384901
5.8 82.5224609212
5.9 83.8393086978
6.0 85.1561564745
6.1 86.0340549923
6.2 87.1314281146
6.3 87.7898520279
6.4 88.6677505456
6.5 89.326174409
6.6 89.7651236679
6.7 90.4235475812
6.8 90.8624968401
6.9 91.301446099
7.0 91.7403953579
7.1 91.9598700123
7.2 92.1793446168
7.3 92.6182938757
7.4 92.8377685301
7.5 93.0572431346
