1.0 794074.0
1.2 384699.9
1.4 229369.6
1.6 129322.0
1.8 70174.7
2.0 36539.5
2.4 8870.82
2.8 1766.0
3.2 182.660
3.4 -16.7911
3.6 -84.8214
3.7 -95.0284
3.75 -96.7432
3.775 -96.9650
3.8 -96.8495
3.9 -93.6635
4.0 -87.6799
4.2 -72.5886
4.4 -57.6674
4.6 -44.9594
5.0 -26.9818
6.0 -8.2861
7.0 -3.0771
8.0 -1.3249
10.0 -0.3318
14.0 -0.0425
20.0 -0.0049

