13	0.05271	1.719e-12	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=8;J=4.5;parity=+;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=8;J=4.5;parity=-;kronigParity=f	1.543e-77	3	384
13	0.05291	7.387e-12	ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=1;J=1.5;F#nuclearSpinRef:H1=1.0;parity=-;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=1;J=1.5;F#nuclearSpinRef:H1=2.0;parity=+;kronigParity=f	1.638e-33	0	17
13	0.053778	1.278e-11	ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=0;J=1.5;F#nuclearSpinRef:H1=2.0;parity=-;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=0;J=1.5;F#nuclearSpinRef:H1=1.0;parity=+;kronigParity=f	5.71e-26	0	17
13	0.055552	7.045e-11	ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=0;J=1.5;F#nuclearSpinRef:H1=1.0;parity=-;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=0;J=1.5;F#nuclearSpinRef:H1=1.0;parity=+;kronigParity=f	3.046e-25	0	17
13	0.055617	7.636e-11	ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=0;J=1.5;F#nuclearSpinRef:H1=2.0;parity=-;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=0;J=1.5;F#nuclearSpinRef:H1=2.0;parity=+;kronigParity=f	5.496e-25	0	17
13	0.05577	2.164e-12	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=5;J=4.5;parity=+;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=5;J=4.5;parity=-;kronigParity=f	3.179e-61	4	384
13	0.057391	9.322e-12	ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=0;J=1.5;F#nuclearSpinRef:H1=1.0;parity=-;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=0;J=1.5;F#nuclearSpinRef:H1=2.0;parity=+;kronigParity=f	6.502e-26	0	17
13	0.05981	2.826e-12	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=7;J=4.5;parity=+;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=7;J=4.5;parity=-;kronigParity=f	2.535e-72	3	384
13	0.06015	2.893e-12	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=6;J=4.5;parity=+;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=0.5;S=0.5;v=6;J=4.5;parity=-;kronigParity=f	6.726e-67	3	384
13	0.07793	8.13e-11	ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=9;J=2.5;parity=+;kronigParity=e	ElecStateLabel=X;Lambda=1;Omega=1.5;S=0.5;v=9;J=2.5;parity=-;kronigParity=f	4.019e-80	3	384
