2.0 36369.7
2.2 18242.7
2.4 8812.6
2.6 4063.6
2.8 1747.0
3.0 659.9
3.2 176.3
3.4 -20.6
3.6 -87.1
3.7 -96.9
3.75 -98.4
3.775 -98.6
3.8 -98.4
3.9 -95.0
4.0 -88.8
4.2 -73.4
4.4 -58.2
4.6 -45.3
4.8 -35.0
5.0 -27.2
5.3 -18.7
5.6 -13.1
6.0 -8.4
7.0 -3.1
8.0 -1.3
9.0 -0.6
10.0 -0.3
14.0 -0.05
20.0 0.0
